DeviceID,Time,Rotation,Temperature,Vibration,Sound,Faulty
3,2016-01-01 12:20:51,665.1,38.6,198.6,51.7,0
5,2016-08-15 22:17:36,401.9,49.2,109.8,49.2,1
2,2016-01-01 05:28:40,560.3,44.7,146.7,48.7,0
6,2016-02-12 20:16:21,582.8,52.4,184.0,56.4,1
3,2016-01-01 15:54:04,608.1,45.0,124.8,48.0,0
3,2016-01-02 01:54:35,549.9,40.3,162.5,49.2,0
6,2016-03-19 00:24:22,564.2,51.3,224.9,46.8,1
4,2016-01-02 20:40:55,660.9,36.3,137.1,45.2,0
4,2016-01-03 19:48:47,640.2,39.4,159.7,48.2,0
4,2016-01-01 10:26:52,593.9,37.2,167.6,49.7,0
3,2016-01-03 21:38:48,688.5,44.6,195.7,49.6,0
6,2016-06-19 01:39:32,431.3,54.1,160.8,58.0,1
2,2016-01-01 05:25:32,572.2,44.5,164.0,48.7,0
5,2016-11-18 13:58:00,617.0,47.0,182.8,58.0,1
5,2016-10-25 21:17:54,556.1,43.9,168.1,51.0,1
5,2016-03-21 14:18:30,429.3,49.7,227.0,56.7,1
6,2016-08-22 06:28:57,418.0,53.1,176.9,47.1,1
6,2016-12-01 06:16:34,402.1,39.9,217.4,47.8,1
6,2016-01-14 22:19:26,531.9,36.6,151.8,59.6,1
6,2016-11-17 15:03:59,562.1,36.5,190.0,52.0,1
6,2016-03-24 20:54:11,441.6,38.3,119.5,53.2,1
3,2016-01-01 00:28:40,664.4,35.1,145.4,47.8,0
5,2016-09-15 22:07:19,542.7,37.9,159.7,55.7,1
6,2016-09-14 06:08:39,596.2,36.3,246.9,54.9,1
4,2016-01-03 05:55:59,513.1,39.7,147.9,46.6,0
6,2016-07-13 03:02:20,489.0,54.0,223.4,59.1,1
6,2016-05-16 02:14:09,618.1,35.0,237.1,51.7,1
4,2016-01-01 12:34:39,579.9,38.2,103.3,48.0,0
2,2016-01-02 05:20:49,543.6,40.0,115.1,46.4,0
1,2016-01-02 02:25:03,575.1,44.3,171.1,45.5,0
6,2016-10-31 09:50:54,634.4,50.8,113.5,59.1,1
5,2016-09-14 19:21:58,595.5,52.3,220.4,59.4,1
5,2016-11-16 21:41:20,487.6,51.1,245.9,54.0,1
2,2016-01-03 10:19:40,635.3,43.6,139.6,48.3,0
5,2016-01-04 22:38:27,430.1,51.4,165.6,57.8,1
2,2016-01-01 01:44:58,594.3,44.3,199.8,48.9,0
6,2016-11-22 13:33:21,572.7,35.0,140.8,55.8,1
5,2016-07-31 06:43:35,543.0,46.2,216.6,59.1,1
5,2016-01-06 17:58:23,494.8,54.5,168.0,58.2,1
6,2016-10-18 18:18:16,449.9,53.4,238.6,58.8,1
1,2016-01-01 00:23:28,617.9,40.4,172.2,47.6,0
5,2016-10-24 07:53:17,482.3,35.6,136.0,58.9,1
5,2016-01-12 07:25:05,466.7,45.9,225.6,58.6,1
6,2016-09-12 11:17:32,417.7,37.3,193.9,59.8,1
3,2016-01-01 06:19:06,646.7,42.5,192.0,47.6,0
6,2016-12-19 19:59:05,585.7,52.3,189.2,56.4,1
6,2016-02-19 03:37:09,476.9,43.6,156.4,45.5,1
3,2016-01-02 08:14:50,559.5,42.4,129.1,45.5,0
3,2016-01-01 08:11:17,593.7,42.7,149.9,49.7,0
6,2016-12-02 22:17:12,446.3,40.3,239.1,47.3,1
4,2016-01-02 09:53:54,578.6,37.3,106.6,48.0,0
6,2016-08-25 13:06:30,623.3,52.4,247.3,60.0,1
4,2016-01-03 20:48:33,587.1,38.5,133.2,49.4,0
5,2016-12-01 16:36:29,495.3,37.3,212.4,59.7,1
4,2016-01-02 18:25:58,516.5,41.6,116.8,47.1,0
6,2016-12-13 16:17:02,531.2,48.4,183.9,54.6,1
6,2016-11-08 09:58:33,552.0,48.4,230.5,48.4,1
1,2016-01-01 15:49:16,573.7,35.2,161.7,49.6,0
3,2016-01-02 06:17:37,597.2,43.4,107.3,46.7,0
3,2016-01-02 09:01:05,548.8,38.5,126.1,47.7,0
5,2016-07-05 13:01:24,473.3,40.7,173.5,52.0,1
1,2016-01-02 11:38:26,560.9,37.5,183.7,46.0,0
4,2016-01-03 20:50:15,614.7,44.4,147.6,51.3,0
4,2016-01-02 11:38:29,577.4,42.8,165.2,49.2,0
4,2016-01-02 07:16:17,544.9,40.8,173.1,50.5,0
5,2016-08-30 08:45:40,555.5,43.8,207.1,57.8,1
6,2016-12-19 10:15:52,488.5,35.5,233.7,57.4,1
5,2016-07-29 14:11:56,570.7,54.1,186.6,52.2,1
1,2016-01-01 16:15:54,516.3,39.8,101.2,47.9,0
6,2016-08-20 11:14:48,486.9,53.2,219.8,57.8,1
6,2016-05-08 20:31:52,543.5,37.7,182.1,45.5,1
5,2016-06-10 10:17:33,629.0,52.2,168.1,46.2,1
6,2016-07-30 14:03:53,520.8,40.0,111.4,57.3,1
1,2016-01-02 00:37:44,658.5,38.1,142.9,45.5,0
6,2016-08-28 15:46:25,561.0,50.4,123.0,48.1,1
6,2016-05-02 15:54:54,546.4,36.8,204.4,47.9,1
2,2016-01-03 16:40:14,656.7,42.0,141.7,45.9,0
4,2016-01-02 12:55:05,666.3,36.3,134.1,45.2,0
2,2016-01-02 16:16:05,544.4,35.5,166.5,50.7,0
5,2016-11-13 13:03:57,528.7,47.1,103.4,57.1,1
6,2016-08-17 21:02:03,598.5,54.5,175.7,50.4,1
2,2016-01-02 15:43:08,669.2,37.2,136.6,51.6,0
3,2016-01-03 06:13:20,535.5,39.0,199.1,46.6,0
5,2016-12-14 15:36:32,471.8,50.8,143.7,55.4,1
6,2016-05-06 17:30:00,638.1,44.2,244.6,59.0,1
6,2016-05-11 21:29:02,617.7,45.8,166.1,48.0,1
1,2016-01-02 04:30:38,567.2,43.7,115.7,47.3,0
2,2016-01-03 10:01:08,676.5,36.1,159.4,49.1,0
3,2016-01-01 18:33:24,576.7,43.3,106.1,45.4,0
6,2016-12-26 15:24:38,432.1,51.8,229.8,51.7,1
4,2016-01-03 19:29:18,648.0,38.1,155.3,48.5,0
5,2016-02-18 22:11:49,557.1,37.5,242.4,49.6,1
2,2016-01-03 20:19:40,593.5,35.3,161.9,45.3,0
5,2016-07-08 04:06:59,402.9,53.6,203.3,50.9,1
6,2016-10-14 05:16:28,424.1,47.4,126.7,48.8,1
5,2016-09-22 04:25:28,492.6,37.7,197.7,58.2,1
1,2016-01-03 13:05:37,553.8,43.6,132.8,46.6,0
4,2016-01-01 19:49:39,514.0,38.2,166.7,49.2,0
5,2016-03-31 19:39:34,521.4,41.3,140.7,48.1,1
6,2016-12-11 10:43:40,432.8,38.9,123.4,59.8,1
2,2016-01-01 18:09:05,616.9,44.0,151.4,50.4,0
4,2016-01-02 03:30:48,592.0,39.4,165.7,49.2,0
5,2016-07-22 05:01:02,426.2,37.8,121.9,54.7,1
6,2016-06-08 18:29:47,433.4,37.4,218.7,56.2,1
6,2016-12-13 22:32:44,633.8,36.7,125.1,51.7,1
2,2016-01-02 17:21:37,661.5,41.5,194.9,47.1,0
6,2016-05-22 13:15:41,426.3,44.7,179.6,56.7,1
4,2016-01-03 02:32:23,657.5,37.0,102.3,51.0,0
6,2016-03-03 12:08:28,612.7,40.4,195.0,48.4,1
6,2016-11-04 12:23:04,445.8,40.3,173.8,52.9,1
2,2016-01-03 03:13:38,609.1,42.6,177.6,45.4,0
5,2016-03-03 02:30:57,567.4,54.7,217.2,58.4,1
6,2016-11-11 19:55:19,488.3,37.4,106.0,46.7,1
4,2016-01-03 01:48:24,626.9,36.1,142.0,49.1,0
5,2016-04-17 21:30:34,502.6,43.3,230.1,57.8,1
3,2016-01-02 21:14:41,621.0,39.9,166.9,51.6,0
4,2016-01-02 12:44:11,632.4,36.9,168.9,45.1,0
5,2016-10-13 20:39:06,527.3,53.0,197.8,56.9,1
6,2016-12-04 04:45:54,599.7,48.4,193.9,45.6,1
3,2016-01-03 21:17:28,608.9,36.1,152.6,48.4,0
5,2016-10-10 07:59:12,521.0,46.5,168.3,53.7,1
5,2016-07-10 11:49:35,569.1,35.7,146.9,52.7,1
5,2016-08-15 00:28:14,489.4,54.1,248.6,52.5,1
4,2016-01-01 20:26:14,647.0,42.9,137.5,46.7,0
5,2016-08-09 19:19:35,514.0,40.9,153.5,45.6,1
6,2016-06-27 04:59:28,414.3,49.3,179.4,51.3,1
5,2016-03-14 17:42:38,556.4,54.5,170.5,55.4,1
4,2016-01-03 07:31:53,525.4,38.7,131.8,47.0,0
1,2016-01-03 16:29:27,620.0,35.7,198.4,50.6,0
1,2016-01-01 03:17:58,557.1,43.6,195.7,48.4,0
5,2016-06-21 14:06:26,436.5,38.6,175.0,56.7,1
1,2016-01-03 05:56:59,502.6,40.7,142.2,45.8,0
6,2016-08-20 02:24:32,442.1,42.7,189.7,58.7,1
3,2016-01-03 23:38:48,505.7,41.5,169.5,48.1,0
3,2016-01-01 23:01:55,648.1,43.4,183.4,49.3,0
6,2016-09-15 11:40:15,416.9,39.1,159.0,55.5,1
1,2016-01-01 11:10:44,563.8,44.2,117.3,45.3,0
4,2016-01-02 13:22:48,542.4,40.2,127.6,50.6,0
6,2016-02-12 20:14:43,584.7,51.4,174.1,57.0,1
2,2016-01-02 10:18:21,560.2,39.0,159.5,51.6,0
5,2016-12-21 16:07:39,646.5,43.2,244.7,53.6,1
3,2016-01-03 09:29:47,660.4,40.5,121.1,50.8,0
4,2016-01-02 02:20:11,591.5,39.0,132.9,48.9,0
6,2016-03-07 11:47:17,439.8,49.9,204.8,49.1,1
2,2016-01-02 01:03:17,590.3,38.2,131.5,50.0,0
6,2016-01-06 13:52:37,524.3,41.9,123.4,54.1,1
5,2016-04-24 13:41:15,500.9,50.3,106.5,52.9,1
3,2016-01-02 07:55:35,570.1,44.6,177.7,47.7,0
5,2016-07-13 16:20:42,404.5,50.6,191.3,53.0,1
4,2016-01-02 09:09:25,572.0,43.4,112.7,48.1,0
5,2016-02-01 20:36:58,470.2,42.1,188.4,52.5,1
4,2016-01-03 09:45:18,694.3,41.9,102.1,45.2,0
3,2016-01-01 01:13:31,504.4,40.6,173.4,50.1,0
6,2016-09-13 11:31:34,521.1,36.8,139.7,53.9,1
5,2016-02-14 20:49:35,552.6,49.9,148.3,57.6,1
6,2016-02-13 17:29:23,603.3,47.1,164.7,58.8,1
6,2016-01-27 21:50:23,592.4,36.4,105.4,46.4,1
4,2016-01-02 21:11:44,586.5,36.3,120.3,49.0,0
1,2016-01-03 19:21:11,614.9,39.6,182.6,45.4,0
5,2016-10-06 04:31:32,561.8,48.7,127.1,52.0,1
6,2016-09-02 12:55:01,621.6,45.4,105.3,57.2,1
6,2016-10-21 19:18:20,625.0,38.5,220.9,58.8,1
1,2016-01-03 12:52:41,546.3,44.9,128.5,48.5,0
3,2016-01-02 15:37:50,676.7,37.8,109.5,48.5,0
5,2016-07-11 06:59:53,534.8,47.3,100.9,45.2,1
3,2016-01-03 07:35:03,583.4,40.3,186.1,50.3,0
3,2016-01-02 14:12:08,670.0,43.1,176.3,49.2,0
6,2016-06-08 00:03:33,594.5,41.3,126.7,54.2,1
5,2016-12-16 06:19:04,450.3,35.1,174.3,45.5,1
5,2016-05-05 09:52:31,592.5,37.2,205.7,58.5,1
4,2016-01-02 14:13:08,573.4,41.1,149.6,48.9,0
3,2016-01-02 12:54:00,509.6,40.5,198.8,51.2,0
2,2016-01-01 13:45:26,628.9,36.1,148.9,46.3,0
5,2016-11-22 02:33:45,523.7,40.0,128.8,45.7,1
5,2016-09-17 16:39:01,535.3,46.5,126.3,48.8,1
4,2016-01-03 19:27:41,544.3,42.4,122.4,48.4,0
3,2016-01-01 21:00:45,535.2,40.4,197.7,48.0,0
2,2016-01-03 00:29:52,541.9,37.0,145.3,50.4,0
3,2016-01-03 17:21:53,666.9,39.3,168.0,51.7,0
2,2016-01-02 06:06:55,612.3,41.0,189.4,45.9,0
6,2016-06-12 02:45:54,583.2,38.3,178.8,52.6,1
1,2016-01-01 15:47:17,654.8,42.2,152.7,50.1,0
4,2016-01-02 00:08:35,655.8,41.1,111.6,48.8,0
5,2016-12-22 00:00:43,544.4,35.9,189.5,52.9,1
6,2016-08-06 07:08:06,427.1,50.6,217.7,59.1,1
6,2016-03-19 19:06:12,519.0,49.5,247.6,48.7,1
5,2016-12-03 21:48:18,435.7,40.1,241.1,53.8,1
5,2016-10-26 11:52:02,476.4,51.2,115.9,55.8,1
3,2016-01-03 03:42:28,574.9,40.4,135.4,51.0,0
6,2016-07-01 16:54:50,634.3,54.2,196.5,47.0,1
5,2016-03-28 18:23:36,487.6,51.3,247.1,45.6,1
3,2016-01-02 15:19:47,620.7,39.7,145.6,47.1,0
2,2016-01-02 05:17:14,691.8,35.3,108.9,47.5,0
6,2016-05-28 03:59:59,417.0,40.3,177.0,51.7,1
6,2016-05-01 06:38:30,505.1,44.5,203.5,56.9,1
5,2016-07-26 08:59:57,592.5,52.7,190.7,48.5,1
1,2016-01-01 01:48:59,673.8,42.2,131.2,45.0,0
4,2016-01-01 03:44:58,677.0,35.0,140.8,47.0,0
2,2016-01-02 12:23:51,528.3,42.3,171.8,45.4,0
6,2016-02-05 08:58:25,422.0,36.1,182.5,59.3,1
4,2016-01-02 14:16:41,633.8,37.5,188.0,47.5,0
3,2016-01-01 18:31:35,507.8,35.8,104.6,48.1,0
5,2016-01-14 18:15:25,486.7,50.0,184.1,56.6,1
5,2016-11-10 20:14:49,503.7,37.8,235.8,59.2,1
1,2016-01-02 04:04:01,543.2,36.6,181.2,46.1,0
6,2016-03-31 11:25:20,436.7,42.3,191.4,50.9,1
6,2016-09-17 07:41:35,435.6,35.4,149.2,55.7,1
5,2016-11-16 07:02:45,560.9,45.7,226.3,55.5,1
4,2016-01-01 15:20:28,609.7,37.6,172.7,46.2,0
5,2016-09-20 22:04:27,582.4,38.0,249.4,48.0,1
6,2016-11-22 08:57:29,448.7,39.5,117.4,54.1,1
5,2016-06-20 02:10:35,611.2,51.4,119.3,52.6,1
6,2016-04-14 04:16:27,414.8,35.3,190.4,46.6,1
4,2016-01-01 17:13:24,548.3,37.2,194.5,48.9,0
3,2016-01-01 00:08:57,584.3,42.6,105.0,46.5,0
2,2016-01-01 03:04:23,549.9,38.6,144.1,46.2,0
4,2016-01-01 19:36:02,691.1,42.4,156.3,47.0,0
6,2016-12-25 06:12:36,631.9,53.3,138.0,59.9,1
6,2016-04-22 17:55:37,527.6,46.2,243.7,49.3,1
4,2016-01-03 03:06:15,515.7,40.7,100.7,51.7,0
6,2016-05-06 08:46:02,638.0,36.6,109.3,45.7,1
5,2016-04-24 16:53:47,518.4,42.8,147.8,57.4,1
2,2016-01-03 10:11:37,574.9,42.0,125.4,47.1,0
5,2016-01-27 06:52:03,441.3,47.7,132.0,58.1,1
1,2016-01-01 21:40:05,692.4,37.0,121.3,48.4,0
3,2016-01-01 03:45:30,678.8,37.4,157.6,50.3,0
2,2016-01-03 05:59:05,669.4,35.1,126.5,49.8,0
3,2016-01-01 14:46:24,657.6,35.8,114.0,46.6,0
5,2016-01-09 22:02:58,533.0,50.9,171.3,54.2,1
2,2016-01-02 13:22:46,510.1,42.2,183.6,46.5,0
6,2016-04-16 12:13:09,575.4,48.0,242.4,51.6,1
3,2016-01-01 20:30:21,698.2,38.3,161.9,46.0,0
4,2016-01-03 04:33:48,644.6,45.0,193.7,51.1,0
2,2016-01-03 18:49:34,682.0,38.1,109.2,45.6,0
3,2016-01-01 18:04:25,620.9,40.4,105.1,47.7,0
2,2016-01-01 12:20:22,520.3,44.9,193.9,49.7,0
5,2016-09-22 05:18:15,401.2,41.0,125.9,47.6,1
4,2016-01-03 18:45:30,516.4,42.9,102.6,48.0,0
1,2016-01-01 01:15:22,507.3,41.0,191.3,45.1,0
6,2016-03-10 15:04:52,528.2,50.0,163.7,51.3,1
2,2016-01-03 04:16:12,662.7,36.9,177.2,47.8,0
5,2016-02-16 22:43:23,623.6,52.0,201.8,56.9,1
5,2016-10-14 07:53:44,425.5,52.2,160.3,45.3,1
6,2016-06-03 08:40:01,615.7,54.2,198.1,54.9,1
5,2016-11-29 05:21:47,593.9,52.3,175.0,56.0,1
1,2016-01-03 22:11:52,686.5,39.8,198.1,50.0,0
4,2016-01-02 16:05:49,511.5,35.8,161.2,46.8,0
5,2016-07-28 10:47:58,610.6,40.7,228.8,51.2,1
6,2016-02-13 09:37:16,485.1,53.2,208.5,46.5,1
5,2016-07-20 19:19:53,563.8,54.9,158.1,55.8,1
6,2016-04-13 23:45:56,565.2,54.5,136.1,47.1,1
4,2016-01-01 09:28:43,677.1,36.4,145.4,49.3,0
4,2016-01-03 13:45:15,531.7,36.8,150.7,49.1,0
5,2016-01-03 01:17:23,649.9,44.9,165.0,53.1,1
6,2016-02-29 03:00:21,439.4,43.8,153.8,47.7,1
1,2016-01-02 00:15:02,539.6,39.6,145.9,45.9,0
6,2016-02-03 12:03:53,619.6,47.4,196.8,57.1,1
3,2016-01-03 14:31:47,579.3,42.6,138.9,45.4,0
6,2016-12-07 05:27:56,493.4,55.0,112.0,56.5,1
5,2016-05-22 10:32:40,414.0,39.3,164.2,48.3,1
2,2016-01-02 04:02:55,692.8,39.5,116.1,47.9,0
5,2016-09-17 16:51:33,560.3,53.2,196.9,46.4,1
2,2016-01-01 13:47:47,644.7,37.5,193.7,49.6,0
6,2016-11-23 05:33:09,512.1,35.2,160.4,49.1,1
6,2016-04-10 08:18:15,497.4,41.1,148.9,58.3,1
3,2016-01-02 10:27:49,578.8,36.7,177.9,51.2,0
5,2016-06-29 16:17:15,605.6,44.0,220.9,56.3,1
2,2016-01-03 02:45:30,551.4,43.2,107.2,50.3,0
1,2016-01-03 13:07:52,645.6,37.8,162.3,46.9,0
6,2016-10-16 14:48:34,495.8,35.2,180.1,56.3,1
2,2016-01-01 23:01:07,658.5,38.5,184.7,50.4,0
4,2016-01-01 23:32:18,699.7,36.4,199.2,46.6,0
4,2016-01-01 13:05:24,604.4,39.9,164.7,47.2,0
5,2016-07-23 21:28:21,644.4,53.9,136.6,52.0,1
3,2016-01-01 11:55:53,681.5,38.8,109.5,51.0,0
2,2016-01-02 06:21:39,622.7,39.9,161.4,50.6,0
5,2016-11-13 20:49:40,581.6,49.4,215.8,52.1,1
6,2016-11-21 15:22:11,505.6,37.2,154.6,54.9,1
2,2016-01-02 11:05:01,573.3,40.7,151.4,52.0,0
1,2016-01-01 12:38:59,555.2,41.0,194.4,48.1,0
2,2016-01-02 02:35:21,606.3,41.1,139.4,48.1,0
5,2016-03-21 17:31:29,553.6,51.9,239.1,57.7,1
4,2016-01-01 03:23:02,631.4,44.8,127.9,46.8,0
1,2016-01-03 03:35:52,538.2,35.7,192.5,47.9,0
1,2016-01-01 05:45:11,518.2,35.4,138.0,47.9,0
1,2016-01-01 23:14:24,600.1,41.0,115.3,46.1,0
6,2016-07-15 07:11:21,468.6,52.8,178.9,49.2,1
1,2016-01-03 13:10:55,611.8,37.2,110.7,51.4,0
1,2016-01-01 14:08:02,698.0,40.0,199.4,47.0,0
6,2016-06-22 00:27:09,589.7,53.4,116.3,48.3,1
6,2016-11-02 01:58:47,427.4,41.0,172.9,54.6,1
5,2016-01-18 13:09:06,645.7,42.4,209.6,57.9,1
2,2016-01-01 08:01:55,699.2,42.7,181.6,49.5,0
2,2016-01-03 07:51:34,559.7,39.6,199.1,45.6,0
5,2016-05-28 17:37:28,623.8,50.9,241.4,56.0,1
6,2016-09-19 00:43:08,541.3,40.5,110.4,53.1,1
5,2016-07-18 15:08:47,511.9,54.3,198.1,52.4,1
4,2016-01-03 07:47:12,654.9,37.8,147.5,48.2,0
5,2016-07-24 19:19:20,400.4,39.0,244.5,50.2,1
6,2016-11-19 10:24:35,571.5,39.9,100.9,57.4,1
4,2016-01-02 12:37:53,524.6,36.7,127.3,46.3,0
1,2016-01-03 01:37:23,642.3,42.0,168.5,45.8,0
6,2016-09-17 23:33:57,458.0,36.3,244.0,60.0,1
2,2016-01-02 18:12:33,547.1,41.9,144.3,50.2,0
4,2016-01-01 15:32:05,699.9,35.2,185.7,50.0,0
6,2016-07-02 16:53:30,544.4,48.9,241.9,50.7,1
1,2016-01-01 21:50:49,629.1,41.7,120.9,51.9,0
6,2016-05-18 03:40:00,502.8,44.5,115.1,55.6,1
6,2016-03-13 02:11:40,516.9,43.1,150.4,56.1,1
5,2016-02-15 04:12:47,462.7,45.4,133.9,47.4,1
5,2016-10-25 20:38:26,638.1,40.4,116.5,53.8,1
5,2016-04-04 01:36:46,476.0,38.7,165.2,60.0,1
4,2016-01-01 16:53:19,501.5,42.3,188.4,51.5,0
2,2016-01-01 10:59:02,679.5,37.9,180.9,49.6,0
1,2016-01-03 17:28:57,655.5,36.4,112.5,47.6,0
6,2016-08-03 20:21:00,485.6,42.6,170.5,51.5,1
6,2016-04-10 02:08:51,526.7,46.2,208.2,58.6,1
5,2016-02-24 20:36:59,435.0,37.1,170.1,48.9,1
5,2016-06-15 18:37:51,574.0,46.3,188.8,52.2,1
3,2016-01-01 01:15:17,557.8,40.3,146.8,50.5,0
4,2016-01-02 18:49:01,542.9,35.4,105.5,50.1,0
2,2016-01-03 05:29:06,648.5,35.5,196.0,49.7,0
5,2016-03-28 13:19:28,506.7,49.4,196.7,59.6,1
2,2016-01-02 05:52:23,572.1,42.5,165.9,49.3,0
6,2016-02-06 11:22:54,552.5,39.0,220.7,54.8,1
6,2016-11-27 17:56:25,473.2,53.9,204.3,52.1,1
6,2016-08-05 11:46:57,478.7,52.2,198.2,54.2,1
6,2016-11-22 02:35:58,407.3,49.4,109.8,51.7,1
2,2016-01-02 23:08:43,629.4,43.1,188.7,48.2,0
5,2016-11-07 02:44:32,602.8,40.7,225.2,52.8,1
6,2016-01-02 16:15:26,503.8,41.5,172.1,48.4,1
4,2016-01-03 11:59:33,527.3,38.7,129.0,46.3,0
6,2016-09-27 02:23:58,576.0,50.4,220.0,45.0,1
6,2016-07-24 22:22:38,492.2,40.1,133.6,51.0,1
6,2016-11-03 02:39:51,528.7,49.1,113.1,56.4,1
5,2016-10-24 19:46:18,547.5,37.1,247.4,52.5,1
5,2016-11-26 02:36:20,476.2,47.2,238.4,51.3,1
5,2016-10-05 18:18:59,508.2,46.8,115.9,54.0,1
2,2016-01-01 09:57:54,513.6,40.0,174.7,45.7,0
4,2016-01-02 20:16:51,508.3,42.7,199.5,45.9,0
3,2016-01-01 03:45:54,685.6,40.8,143.6,48.2,0
3,2016-01-03 18:26:09,500.5,37.9,186.8,48.1,0
4,2016-01-03 05:32:10,609.4,41.3,119.1,48.4,0
3,2016-01-02 10:25:37,612.5,41.9,144.6,51.6,0
6,2016-06-28 11:27:01,548.5,36.4,220.9,54.2,1
5,2016-02-08 06:35:43,494.0,43.7,227.0,45.1,1
2,2016-01-03 06:42:05,594.8,36.2,100.5,47.1,0
1,2016-01-03 13:04:43,694.1,41.8,189.2,46.2,0
2,2016-01-03 03:19:38,546.3,38.9,129.1,47.6,0
6,2016-01-06 19:34:46,419.4,36.3,241.1,46.2,1
6,2016-09-03 21:25:17,539.4,53.3,244.7,46.4,1
3,2016-01-03 00:16:14,665.1,41.2,111.7,45.3,0
3,2016-01-03 02:30:23,504.1,44.0,142.5,47.2,0
6,2016-07-22 22:22:17,588.8,37.3,142.7,47.2,1
4,2016-01-02 23:10:36,526.9,42.1,142.8,51.1,0
6,2016-06-16 12:21:37,527.8,51.7,244.6,52.7,1
4,2016-01-02 20:03:56,608.8,38.7,157.5,47.2,0
2,2016-01-02 07:51:01,624.8,39.9,151.2,48.0,0
2,2016-01-01 20:12:02,519.7,36.7,184.6,47.1,0
2,2016-01-02 17:45:28,564.0,36.6,151.1,49.1,0
6,2016-06-21 16:22:48,511.8,48.9,216.5,55.4,1
6,2016-07-13 10:26:09,404.0,35.6,236.8,48.3,1
5,2016-07-24 02:29:31,483.3,44.2,216.6,46.8,1
3,2016-01-02 12:48:42,642.1,43.6,148.7,50.7,0
5,2016-08-20 22:18:03,593.5,41.5,248.5,58.0,1
4,2016-01-02 12:19:42,601.5,43.9,184.9,45.1,0
2,2016-01-02 11:25:39,509.9,35.5,166.6,50.2,0
6,2016-08-27 04:33:07,502.9,54.5,191.8,48.3,1
1,2016-01-03 10:18:04,519.5,35.4,115.1,51.7,0
4,2016-01-02 19:33:41,536.6,41.6,106.9,47.9,0
6,2016-04-27 17:33:29,421.1,35.5,154.8,56.0,1
3,2016-01-01 21:16:31,521.4,43.4,113.6,45.6,0
3,2016-01-03 05:17:01,678.9,39.1,199.6,46.5,0
2,2016-01-01 21:05:09,572.7,44.9,130.8,49.6,0
5,2016-09-03 13:51:18,434.2,39.4,181.6,45.0,1
5,2016-07-11 13:42:33,624.1,52.2,165.6,46.0,1
2,2016-01-03 08:11:23,625.4,39.4,110.6,45.5,0
6,2016-09-08 09:57:35,412.4,38.5,156.8,55.9,1
5,2016-10-19 02:16:59,567.0,49.8,221.5,58.3,1
3,2016-01-02 17:33:33,523.4,38.6,107.6,47.1,0
2,2016-01-03 15:23:41,567.6,44.5,139.6,50.4,0
6,2016-06-22 15:04:33,440.1,53.1,142.3,50.6,1
3,2016-01-03 14:09:02,512.2,44.5,142.8,49.9,0
5,2016-12-29 06:34:43,432.9,48.1,226.5,58.0,1
6,2016-10-05 04:03:34,647.6,41.5,180.0,59.7,1
1,2016-01-02 22:27:52,668.0,43.2,158.1,46.9,0
5,2016-08-21 17:06:47,495.7,44.5,228.6,54.4,1
3,2016-01-01 16:55:26,654.8,41.1,126.1,46.5,0
4,2016-01-03 10:04:08,603.7,44.3,193.4,46.9,0
4,2016-01-02 04:21:23,583.4,37.6,148.9,50.1,0
6,2016-09-06 03:04:12,606.3,39.3,244.5,50.2,1
6,2016-12-29 11:01:45,620.9,47.7,208.2,49.1,1
4,2016-01-01 03:12:02,698.2,40.1,182.4,48.9,0
4,2016-01-02 20:25:28,579.4,36.4,182.4,45.4,0
4,2016-01-03 13:45:29,604.9,44.5,122.3,51.9,0
5,2016-01-08 14:00:27,518.6,43.5,209.7,49.6,1
6,2016-03-04 19:52:38,567.7,38.6,146.7,45.3,1
2,2016-01-03 05:29:18,545.8,40.6,195.2,46.0,0
1,2016-01-01 09:07:31,593.9,38.7,114.2,45.7,0
4,2016-01-03 21:53:38,510.6,42.1,197.7,50.9,0
5,2016-01-15 23:47:01,425.4,40.1,225.3,47.8,1
4,2016-01-02 08:11:02,594.1,38.8,170.5,51.3,0
2,2016-01-02 08:05:35,627.3,41.8,113.0,47.2,0
5,2016-01-16 03:33:15,604.1,50.0,210.5,50.3,1
6,2016-03-03 20:59:10,402.0,35.7,199.5,53.0,1
1,2016-01-03 11:27:27,566.2,37.2,147.8,51.0,0
5,2016-07-20 13:53:43,421.1,53.3,208.4,51.7,1
5,2016-12-21 02:10:05,545.7,48.2,189.6,52.3,1
1,2016-01-03 14:05:02,697.5,35.9,178.7,48.2,0
5,2016-02-06 06:48:37,604.2,44.3,164.9,46.0,1
3,2016-01-02 17:50:25,543.7,44.9,166.6,50.1,0
1,2016-01-03 15:54:37,651.9,39.5,116.1,49.4,0
1,2016-01-01 04:28:34,628.1,38.2,110.9,51.0,0
5,2016-10-31 08:08:16,648.7,51.4,204.1,57.0,1
6,2016-03-27 07:49:12,626.0,52.8,129.2,52.1,1
5,2016-05-09 22:20:27,626.4,51.2,192.7,49.6,1
1,2016-01-02 11:43:02,575.9,35.8,106.7,51.1,0
5,2016-02-20 13:20:18,490.7,38.9,102.2,56.1,1
1,2016-01-01 23:23:57,554.3,37.1,112.1,49.4,0
4,2016-01-03 16:02:40,626.3,38.4,133.0,51.8,0
4,2016-01-03 22:32:19,557.0,40.9,148.9,45.1,0
4,2016-01-02 23:26:29,692.3,36.3,193.1,45.6,0
1,2016-01-03 19:06:15,611.4,42.8,115.6,46.5,0
